searge,name,side,desc
func_148139_c,getListWidth,0,Gets the width of the list
func_148140_g,setSlotXBoundsFromLeft,0,"Sets the left and right bounds of the slot. Param is the left bound, right is calculated as left + width."
func_148144_a,elementClicked,0,"The element in the slot that was clicked, boolean for whether it was double clicked or not"
func_148145_f,scrollBy,0,"Scrolls the slot by the given amount. A positive value scrolls down, and a negative value scrolls up."
func_148146_j,getSlotHeight,0,
func_148147_a,actionPerformed,0,
func_148148_g,getAmountScrolled,0,Returns the amountScrolled field as an integer.
func_148180_b,getListEntry,0,Gets the IGuiListEntry object for the given index
func_148254_d,getToken,0,
func_148255_b,getPlayerID,0,
func_148259_a,saveScreenshot,0,"Saves a screenshot in the game directory with the given file name (or null to generate a time-stamped name).  Args: gameDirectory, fileName, requestedWidthInPixels, requestedHeightInPixels, frameBuffer"
func_148260_a,saveScreenshot,0,"Saves a screenshot in the game directory with a time-stamped filename.  Args: gameDirectory, requestedWidthInPixels, requestedHeightInPixels, frameBuffer"
func_148262_d,denormalizeValue,0,
func_148263_a,setValueMax,0,
func_148264_f,snapToStep,0,
func_148266_c,normalizeValue,0,
func_148267_f,getValueMax,0,
func_148268_e,snapToStepClamp,0,
func_148277_b,mouseReleased,0,"Fired when the mouse button is released. Arguments: index, x, y, mouseEvent, relativeX, relativeY"
func_148278_a,mousePressed,0,Returns true if the mouse has been pressed on this control.
func_148279_a,drawEntry,0,
func_148329_a,scrollTo,0,Updates the gui slots ItemStack's based on scroll position.
func_148334_a,generateNewRandomName,0,Randomly generates a new name built up of 3 or 4 randomly selected words.
func_148335_a,reseedRandomGenerator,0,Resets the underlying random number generator using a given seed.
func_148535_c,getListMipmaps,0,
func_148537_a,sendPacketToAllPlayersInDimension,2,Sends a packet to all players in the specified Dimension
func_148539_a,sendChatMsg,2,Sends the given string to every player as chat message.
func_148540_a,sendPacketToAllPlayers,2,
func_148541_a,sendToAllNear,2,"params: x,y,z,r,dimension. The packet is sent to all players within r radius of x,y,z (r^2>x^2+y^2+z^2)"
func_148542_a,allowUserToConnect,2,"checks ban-lists, then white-lists, then space for the server. Returns null on success, or an error message"
func_148543_a,sendToAllNearExcept,2,"params: srcPlayer,x,y,z,r,dimension. The packet is not sent to the srcPlayer, but all other players within the search radius"
func_148544_a,sendChatMsgImpl,2,
func_148545_a,createPlayerForUser,2,also checks for multiple logins across servers
func_148552_f,isStreaming,0,
func_148553_a,setSoundEntryVolume,0,
func_148554_a,setSoundEntryWeight,0,
func_148555_d,getSoundEntryWeight,0,
func_148556_a,getSoundEntryName,0,
func_148557_a,setStreaming,0,
func_148558_b,getSoundEntryVolume,0,
func_148559_b,setSoundEntryPitch,0,
func_148560_c,getSoundEntryPitch,0,
func_148561_a,setSoundEntryName,0,
func_148562_a,setSoundEntryType,0,
func_148563_e,getSoundEntryType,0,
func_148570_a,getSoundList,0,
func_148571_a,setSoundCategory,0,
func_148572_a,setReplaceExisting,0,
func_148573_c,getSoundCategory,0,
func_148574_b,canReplaceExisting,0,
func_148580_a,getType,0,
func_148586_a,getTypeInt,0,
func_148594_a,getNormalizedVolume,0,"Normalizes volume level from parameters.  Range [0.0, 1.0]"
func_148595_a,getSoundCategoryVolume,0,"Returns the sound level (between 0.0 and 1.0) for a category, but 1.0 for the master sound category"
func_148596_a,reloadSoundSystem,0,
func_148597_a,isSoundPlaying,0,Returns true if the sound is playing or still within time
func_148599_a,addDelayedSound,0,Adds a sound to play in n tick
func_148601_a,setSoundCategoryVolume,0,Adjusts volume for currently playing sounds in this category
func_148602_b,stopSound,0,
func_148604_f,resumeAllSounds,0,Resumes playing all currently playing sounds (after pauseAllSounds)
func_148605_d,updateAllSounds,0,
func_148606_a,getNormalizedPitch,0,"Normalizes pitch from parameters and clamps to [0.5, 2.0]"
func_148608_i,loadSoundSystem,0,"Tries to add the paulscode library and the relevant codecs. If it fails, the master volume  will be set to zero."
func_148610_e,pauseAllSounds,0,Pauses all currently playing sounds
func_148611_c,playSound,0,
func_148612_a,getURLForSoundResource,0,
func_148613_b,unloadSoundSystem,0,Cleans up the Sound System
func_148614_c,stopAllSounds,0,Stops all currently playing sounds
func_148615_a,setListener,0,Sets the listener of sounds
func_148635_a,getMusicTickerLocation,0,
func_148647_b,setVolume,0,
func_148649_c,getVolume,0,
func_148650_b,getPitch,0,
func_148651_a,setPitch,0,
func_148652_a,getSoundPoolEntryLocation,0,
func_148727_a,addSoundToEventPool,0,
func_148728_d,getSoundCategory,0,
func_148729_c,getSoundEventLocation,0,
func_148740_a,createUnderlyingMap,2,Creates the Map we will use to map keys to their registered values.
func_148741_d,containsKey,2,Does this registry contain an entry for the given key?
func_148742_b,getKeys,2,Gets all the keys recognized by this registry.
func_148750_c,getNameForObject,2,Gets the name we use to identify the given object.
func_148753_b,containsId,2,Gets a value indicating whether this registry contains an object that can be identified by the given integer value
func_148754_a,getObjectById,2,Gets the object identified by the given ID.
func_148755_c,ensureNamespaced,2,"Ensures that the given name is indicated by a colon-delimited namespace, prepending ""minecraft:"" if it is not already."
func_148756_a,addObject,2,"Adds a new object to this registry, keyed by both the given integer ID and the given string."
func_148757_b,getIDForObject,2,Gets the integer ID we use to identify the given object.
func_148762_a,registerSound,0,
func_148821_a,glBlendFunc,0,
func_148822_b,isFramebufferEnabled,0,
func_148833_a,processPacket,2,Passes this Packet on to the NetHandler for processing.
func_148834_a,readBlob,2,"Will read a byte array from the supplied ByteBuf, the first short encountered will be interpreted as the size of the byte array to read in"
func_148835_b,serialize,2,Returns a string formatted as comma separated [field]=[value] values. Used by Minecraft for logging purposes.
func_148836_a,hasPriority,2,"If true, the network manager will process the packet immediately when received, otherwise it will queue it for processing. Currently true for: Disconnect, LoginSuccess, KeepAlive, ServerQuery/Info, Ping/Pong"
func_148837_a,readPacketData,2,Reads the raw packet data from the data stream.
func_148838_a,writeBlob,2,Will write a byte array to supplied ByteBuf as a separately defined structure by prefixing the byte array with its length
func_148839_a,generatePacket,2,"Returns a packet instance, given the params: BiMap<int, (Packet) Class> and (int) id"
func_148840_b,writePacketData,2,Writes the raw packet data to the data stream.
func_149633_g,getSelectedBoundingBoxFromPool,0,Returns the bounding box of the wired rectangular prism to render.
func_149634_a,getBlockFromItem,2,
func_149635_D,getBlockColor,0,
func_149636_a,harvestBlock,2,"Called when the player destroys a block with an item that can harvest it. (i, j, k) are the coordinates of the block and l is the block's subtype/damage."
func_149637_q,isBlockNormalCube,0,Indicate if a material is a normal solid opaque cube
func_149638_a,getExplosionResistance,2,Returns how much this block can resist explosions from the passed in entity.
func_149639_l,fillWithRain,2,currently only used by BlockCauldron to incrament meta-data during rain
func_149640_a,velocityToAddToEntity,2,"Can add to the passed in vector for a movement vector to be applied to the entity. Args: x, y, z, entity, vec3d"
func_149641_N,getTextureName,0,
func_149642_a,dropBlockAsItem,2,Spawns EntityItem in the world for the given ItemStack if the world is not remote.
func_149643_k,getDamageValue,2,Get the block's damage value (for use with pick block).
func_149644_j,createStackedBlock,2,Returns an item stack containing a single instance of the current block type. 'i' is the block's subtype/damage and is ignored for blocks which do not support subtypes. Blocks which cannot be harvested should return null.
func_149645_b,getRenderType,2,The type of render function that is called for this block
func_149646_a,shouldSideBeRendered,0,"Returns true if the given side of this block type should be rendered, if the adjacent block is at the given coordinates.  Args: blockAccess, x, y, z, side"
func_149647_a,setCreativeTab,2,
func_149648_K,isFlowerPot,0,Returns true only if block is flowerPot
func_149649_H,disableStats,2,"Disable statistics for the block, the block will not count for mined or placed."
func_149650_a,getItemDropped,2,
func_149651_a,registerBlockIcons,0,
func_149652_G,getEnableStats,2,Return the state of blocks statistics flags - if the block is counted for mined and placed.
func_149653_t,getTickRandomly,2,Returns whether or not this block is of a type that needs random ticking. Called for ref-counting purposes by ExtendedBlockStorage in order to broadly cull a chunk from the random chunk update list for efficiency's sake.
func_149654_a,isVecInsideYZBounds,2,Checks if a vector is within the Y and Z bounds of the block.
func_149655_b,getBlocksMovement,2,
func_149656_h,getMobilityFlag,2,"Returns the mobility information of the block, 0 = free, 1 = can't push but can move over, 2 = total immobility and stop pistons"
func_149657_c,dropXpOnBlockBreak,2,"called by spawner, ore, redstoneOre blocks"
func_149658_d,setBlockTextureName,2,
func_149659_a,canDropFromExplosion,2,Return whether this block can drop from an explosion.
func_149660_a,onBlockPlaced,2,"Called when a block is placed using its ItemBlock. Args: World, X, Y, Z, side, hitX, hitY, hitZ, block metadata"
func_149661_c,isVecInsideXYBounds,2,Checks if a vector is within the X and Y bounds of the block.
func_149662_c,isOpaqueCube,2,"Is this block (a) opaque and (b) a full 1m cube?  This determines whether or not to render the shared face of two adjacent blocks and also whether the player can attach torches, redstone wire, etc to this block."
func_149663_c,setBlockName,2,Sets the mod-specific block name
func_149664_b,onBlockDestroyedByPlayer,2,"Called right before the block is destroyed by a player.  Args: world, x, y, z, metaData"
func_149665_z,getBlockBoundsMinY,2,returns the block bounderies minY value
func_149666_a,getSubBlocks,0,"returns a list of blocks with the same ID, but different meta (eg: wood returns 4 blocks)"
func_149667_c,isAssociatedBlock,2,
func_149668_a,getCollisionBoundingBoxFromPool,2,Returns a bounding box from the pool of bounding boxes (this means this box can change after the pool has been cleared to be reused)
func_149669_A,getBlockBoundsMaxY,2,returns the block bounderies maxY value
func_149670_a,onEntityCollidedWithBlock,2,"Triggered whenever an entity collides with this block (enters into the block). Args: world, x, y, z, entity"
func_149671_p,registerBlocks,2,
func_149672_a,setStepSound,2,Sets the footstep sound for the block. Returns the object for convenience in constructing.
func_149673_e,getIcon,0,
func_149674_a,updateTick,2,Ticks the block if it's been scheduled
func_149675_a,setTickRandomly,2,Sets whether this block type will receive random update ticks
func_149676_a,setBlockBounds,2,"Sets the bounds of the block.  minX, minY, minZ, maxX, maxY, maxZ"
func_149677_c,getMixedBrightnessForBlock,0,"How bright to render this block based on the light its receiving. Args: iBlockAccess, x, y, z"
func_149678_a,canCollideCheck,2,Returns whether this block is collideable based on the arguments passed in \n@param par1 block metaData \n@param par2 whether the player right-clicked while holding a boat
